user_id,item_id,label
9,Jaguar_S-Type4.2Litre,0
170,Toyota_CamryHybridXle,0
60,Nissan_AriyaPlatPlusE-4Orce87Kwh20,1
208,Jeep_GrandCherokeeSrt4Wd,1
36,Chevrolet_TahoeK15004Wd,0
89,Porsche_Carrera2SCoupe,1
265,Porsche_Panamera4Executive,1
255,Toyota_Tacoma4WdDoubleCabOff-Road,0
60,Chevrolet_V10(K10)Suburban4Wd,0
147,BMW_X3Sdrive28I,1
286,Mercedes-Benz_E550Convertible,0
199,Alfa Romeo_TonaleEawd,0
8,Hyundai_SonataSe,0
208,Toyota_CressidaWagon,0
73,BMW_M240IXdriveConvertible,0
122,Nissan_Altima/Stanza,1
266,Chevrolet_Venture2Wd,1
102,Chevrolet_CobaltSsCoupe,0
111,Audi_Q455E-TronQuattro,0
180,Mercedes-Benz_E4504MaticConvertible,1
62,Mazda_Mx-5,0
274,Tesla_ModelYPerformanceAwd,0
253,Nissan_Pathfinder4WdRockCreek,0
145,Nissan_240Sx,0
17,Subaru_LoyaleWagon4Wd,1
65,Porsche_CayenneTurboCoupe,0
52,Ford_F-150LightningPlatinum4Wd,0
198,Mercedes-Benz_C3504MaticCoupe,0
224,Lexus_Nx350HAwd,1
216,Chevrolet_SilveradoK104Wd,1
77,Toyota_Venza4Wd,1
298,Land Rover_NewRangeRoverP360Mhev,0
216,Lexus_Rx3504Wd,1
132,Lexus_Gs300/Gs400,0
77,Volkswagen_Eos,1
184,Jeep_Renegade4Wd,0
222,Ford_WindstarFwdVan,0
130,Mercedes-Benz_AmgGtS,0
81,Mazda_Cx-904Wd,0
100,Lexus_Rx3504Wd,1
56,BMW_650Ci,1
13,BMW_ActiveE,0
91,BMW_750I,0
144,Mercedes-Benz_E4004Matic(StationWagon),0
152,Mercedes-Benz_AmgSl43,0
236,BMW_I3,0
167,Porsche_TaycanPerfBatteryPlus,0
20,Chevrolet_V10(K10)Blazer4Wd,0
179,Mitsubishi_Eclipse,1
193,Audi_A4,0
157,Mazda_B30004Wd,1
111,Volvo_C30Fwd,1
133,BMW_I3S,1
64,Hyundai_KonaAwd,0
120,Porsche_Turbo4911,1
203,Mercedes-Benz_560Sel,0
247,Toyota_Gr86,1
186,Tesla_Model3Rwd,1
6,Jaguar_XfSportbrakeAwd,0
85,Mazda_35-Door4Wd,0
4,Mercedes-Benz_Sl63Amg,1
18,BMW_M2,0
54,Chevrolet_T10(S10)Pickup4Wd,0
180,Mercedes-Benz_Cl63Amg,0
114,Porsche_TurboKit,1
193,Hyundai_ElantraWagon,0
65,Audi_Q4E-Tron,1
80,Kia_Ev9LongRangeAwd,1
123,Mercedes-Benz_AmgGlc63S4MaticCoupe,1
81,Hyundai_GenesisAwd,0
237,Hyundai_Elantra,0
26,Subaru_ForesterSport/TouringAwd,0
231,Chevrolet_BlazerFwd,0
110,Volkswagen_JettaSe/Sel,0
57,Toyota_Cressida,0
39,Porsche_Carrera2Coupe,1
234,BMW_Z43.0I,0
71,Land Rover_NewRangeRoverP360Mhev,0
71,Nissan_PulsarNx,1
224,Lexus_Gs300/Gs400,0
255,Volvo_S80Awd,0
135,Kia_Ev9StandardRangeRwd,1
250,Land Rover_DiscoverySportSi4,1
78,Hyundai_ElantraLimited,1
56,Volvo_S90T8AwdRechargeExt.Range,1
14,Chevrolet_Van1500AwdConversionCargo,1
53,Mercedes-Benz_AmgC63,0
94,Mercedes-Benz_S65AmgConvertible,0
186,BMW_M440IGranCoupe,0
175,Honda_RidgelineTruck4Wd,0
212,Hyundai_PalisadeFwd,0
207,Jeep_GrandCherokeeSrt84Wd,0
159,Ford_E350WagonFfv,1
278,Nissan_Armada2Wd,0
242,BMW_5Series,0
203,Ford_F1502.7L2WdGvwr>6649LbsPayloadPackage,1
159,Mercedes-Benz_S63Amg4Matic,1
272,Lexus_Nx300H,1
16,BMW_135I,1
218,Chevrolet_SilveradoClassic15002Wd,0
187,Jeep_WranglerRubicon4Dr4Wd,0
208,Chevrolet_Silverado4WdZr2,0
172,BMW_M240IXdriveCoupe,1
63,Chevrolet_Volt,0
172,Chevrolet_ExpressPassenger(Bi-Fuel),1
136,Porsche_Cayman,0
219,Toyota_PriusPrime,1
231,Toyota_CamryLe/Se,0
280,Ford_F150Pickup4WdLimited,1
20,BMW_X3MCompetition,1
275,BMW_M235IXdrive,0
286,Ford_E350VanFfv,0
60,Land Rover_RangeRoverVelarP400Mhev,0
29,Chevrolet_Tahoe15004Wd,0
13,Chevrolet_CelebrityWagon,0
194,BMW_X5Xdrive50I,0
232,Audi_Rs6,1
93,Ford_F150Pickup2WdLimited,0
194,Hyundai_Scoupe,0
35,Toyota_CelicaSupra,0
93,Audi_R8SpyderRwd,0
26,Mercedes-Benz_C3504MaticCoupe,0
192,Chevrolet_Tahoe1500Awd,0
239,Tesla_ModelSPlaid(19InWheels),0
274,Chevrolet_TrailblazerExt2Wd,0
23,Audi_S5Sportback,0
111,Nissan_TitanFe2WdFfv,0
80,BMW_M3Competition,0
170,Chevrolet_Express15002WdPassenger,0
148,Chevrolet_EquinoxEvAwd,0
49,Land Rover_Defender110,0
282,Land Rover_RangeRoverSvCoupe,0
300,Kia_SorentoFeAwd,1
260,Jeep_Cherokee/Wagoneer,0
146,Mercedes-Benz_420Se,0
35,Audi_Q5Hybrid,1
78,BMW_335ICoupe,1
139,Audi_TtCoupe,1
61,Toyota_Venza4Wd,0
246,Nissan_AltimaCoupe,0
283,Volvo_Xc40AwdBev,0
288,Chevrolet_SportVanG10/202Wd,0
268,BMW_X7M60IXdrive,1
245,Ford_TransitConnectWagonLwbFwd,0
215,Chevrolet_ColoradoCabChassis2Wd,0
25,Jeep_Cj7,1
156,Ford_PostalVehicle,0
63,Mazda_Cx-94Wd,0
42,Ford_EscortZx2,0
206,Porsche_CayenneGts,1
150,Ford_ExplorerAwdFfv,1
121,BMW_M440IXdriveConvertible,0
231,Jaguar_I-PaceEv400,0
172,Honda_Hr-VAwd,1
298,Land Rover_RangeRoverSportSvrMhev,1
88,Chevrolet_Express1500Awd,1
81,Lexus_Lx570,1
213,Mercedes-Benz_AmgC434MaticConvertible,0
53,Toyota_FjCruiser4Wd,0
235,Subaru_LegacyAwd,1
26,Audi_90Quattro20V,0
6,Audi_Q8SportbackE-TronUltraQuattro,1
10,Volvo_240Dl/240GlWagon,1
121,Volvo_Xc90T6Awd,0
212,Jeep_Compass4Wd,0
149,Ford_ExplorerUsps4WdFfv,1
169,Hyundai_Ioniq6LongRangeAwd(18InchWheels),1
266,BMW_AlpinaB8GranCoupe,0
230,Honda_Element4Wd,1
276,BMW_230IXdriveCoupe,0
27,Toyota_HighlanderHybrid4Wd,1
227,Lexus_Rx400H2Wd,0
85,Chevrolet_V10(K10)Pickup4Wd,0
227,Hyundai_Tiburon,1
222,Nissan_JukeNismoRsAwd,0
251,Hyundai_SonataPlug-InHybrid,0
281,Ford_FiestaStFwd,1
119,Suzuki_Sidekick4DoorRwd,0
297,Chevrolet_Cobalt,0
253,Nissan_SentraWagon4Wd,0
118,Volkswagen_NewJetta,1
264,Ford_MaverickHevFwd,1
212,Chevrolet_BlazerFwd,0
195,Mercedes-Benz_AmgE634Matic,0
77,BMW_645Ci,1
86,Volvo_C30Fwd,1
82,Ford_CourierPickup4Wd,1
54,Nissan_JukeNismoRsAwd,1
236,BMW_650IConvertible,1
191,Nissan_AltraEv,1
190,Porsche_CayenneTurboGt,0
216,Lexus_Es250,0
110,Ford_Ranger2WdIncomplete,0
174,Mercedes-Benz_Clk500(Cabriolet),0
123,Tesla_Model3PerformanceAwd,1
54,BMW_335IXdriveGranTurismo,0
50,Suzuki_KizashiAwd,0
191,Jeep_Renegade2Wd,0
186,Nissan_PathfinderVan(Cargo),0
279,Land Rover_Freelander3Door,0
79,Ford_TaurusSho,1
292,BMW_Activehybrid7Li,0
51,BMW_428ICoupe,0
198,Mercedes-Benz_AmgEqs4MaticPlus,0
276,Toyota_Truck2Wd/T1002Wd,0
243,Chevrolet_G30SportVan2Wd,0
227,Mercedes-Benz_AmgGle63,0
54,Kia_ForteFe,0
145,Volvo_S90,1
175,Subaru_ImprezaSportAwd,0
292,Mazda_B2600I4X4,1
200,Ford_RangerPickup2Wd,0
73,Porsche_TaycanTurboS,0
178,BMW_M850IXdriveConvertible,0
247,Hyundai_ElantraHybridBlue,1
183,Mercedes-Benz_300D/300Cd,0
268,Tesla_Model3StandardRangePlusRwd,0
197,Volvo_Xc40T5Awd,0
142,BMW_I4M50GranCoupe(20InchWheels),0
126,Volvo_V60T8AwdRechargeExt.Range,0
107,Kia_SportageSxAwd,0
167,Ford_ExplorerUspsElectric,0
94,Honda_Cr-VFwd,0
145,Chevrolet_Van1500/25002Wd,0
298,Chevrolet_Malibu,1
15,BMW_435IXdriveGranCoupe,1
18,Toyota_HighlanderHybrid4Wd,0
19,Ford_FusionFwd,0
37,Audi_A5SportbackQuattro,0
259,Mercedes-Benz_Gle450AmgCoupe,1
188,Mitsubishi_OutlanderPhev,0
163,Volkswagen_Touareg,0
190,"Mercedes-Benz_Metris(CargoVan,Lwb)",0
221,BMW_650ICoupeXdrive,0
107,Lexus_Es350,0
151,BMW_540ISedan,0
146,Ford_Expedition2Wd,0
112,Honda_Cr-V4Wd,0
298,Jaguar_XkConvertible,0
68,Ford_ExpeditionMax4Wd,0
61,Hyundai_ElantraLimited,1
82,Ford_F150Dual-Fuel2Wd(Cng),1
49,Hyundai_Tiburon,1
284,Ford_EscapeHybridFwd,0
113,Jeep_Cherokee/Wagoneer,1
104,Audi_Sq5Sportback,0
296,Land Rover_Defender90Mhev,1
229,Mercedes-Benz_C300,0
163,BMW_I3Rex,0
22,Mitsubishi_MirageWagon,1
239,BMW_I3Rex,0
267,Porsche_BoxsterGts,0
125,Audi_Q5SportbackSLineQuattro,0
265,Alfa Romeo_GtV62.5,0
183,Jeep_Renegade2Wd,1
75,Porsche_MacanTurboKit,0
181,Chevrolet_Van1500AwdConversionCargo,1
281,Suzuki_Sx4,0
250,Ford_AerostarVanAwd,0
163,Mercedes-Benz_A2204Matic,0
265,Chevrolet_ExpressPassenger(DedicatedCng),0
59,Chevrolet_S10Pickup2WdFfv,0
222,Mercedes-Benz_S63Amg,1
187,Volkswagen_JettaIiiGlx,0
65,Kia_Ev6LongRangeAwd(20InchTires),0
111,BMW_528Xi,1
25,Land Rover_RangeRoverSport,0
243,Toyota_Van2Wd,0
92,Ford_TaurusFwd,0
289,Chevrolet_SprintMetro,0
138,Toyota_CamryXse,0
143,Volvo_Xc40RechargeTwin,0
252,Hyundai_SantaFeSport4Wd,0
269,Chevrolet_Celebrity,0
227,BMW_Z3Roadster,0
191,Ford_F1505.0L4WdGvwr>7599Lbs,1
81,Audi_R8,1
216,Tesla_ModelXLongRange,1
88,Land Rover_RangeRoverSportTdv6,0
173,Porsche_Taycan4CrossTurismo,0
278,Jaguar_Xj-S,0
267,BMW_645Ci,1
172,Mercedes-Benz_S500,0
288,Chevrolet_Tahoe15002Wd,0
175,Renault_18I,0
12,Mercedes-Benz_Slk230,1
153,Audi_S5Coupe,0
45,Toyota_Mirai,0
160,Mercedes-Benz_SlsAmgRoadster,0
223,Mercedes-Benz_Eqs450Plus,0
237,Ford_MustangMach-ECalRt1ErAwd,0
146,Mazda_B3000(Ffv)Ethanol2Wd,0
24,Honda_Crosstour4Wd,1
37,Toyota_Rav4Le/Xle,0
215,Mercedes-Benz_C3004MaticConvertible,0
230,Subaru_LegacyAwd,0
154,Toyota_CamryHybridLe,1
27,Porsche_TurboKit,1
144,Lexus_Nx300,0
172,Chevrolet_SparkEv,0
295,BMW_X6Xdrive50I,1
40,Chevrolet_Celebrity,0
173,Nissan_ZNismo,1
237,Porsche_718BoxsterT,0
285,Porsche_Cayenne/CoupeE-Hybrid,0
140,Porsche_911Gt2Rs,0
126,Toyota_SiennaHybrid2Wd,0
184,Land Rover_Defender90,0
52,Chevrolet_Tracker2WdHardtop,0
276,Jaguar_Xj-Sc,1
54,Kia_StingerRwd,0
188,Audi_R82Wd,0
296,Chevrolet_Corsica,0
83,Chevrolet_Caprice/Impala,0
53,Mitsubishi_Nativa2Wd(PuertoRicoOnly),0
272,Jaguar_Xj-Sc,0
130,Kia_ForteFe,0
283,Land Rover_DiscoveryMhev,0
211,Toyota_Tundra2WdFfv,0
153,Subaru_LoyaleWagonAwd,0
261,Chevrolet_Express15002WdPassenger,0
68,Volvo_Xc60T8AwdRecharge,0
38,Lexus_GsF,0
28,Nissan_JukeNismoRsAwd,1
88,Nissan_PathfinderVan(Cargo),1
253,Volkswagen_Cc4Motion,0
50,Volkswagen_Scirocco,1
24,BMW_I4M50GranCoupe(19InchWheels),0
45,BMW_328I,0
244,Nissan_FrontierV64Wd,1
10,Hyundai_GenesisCoupe,1
218,Subaru_Wagon4WdTurbo,0
293,Ford_F150Raptor374Wd,0
164,Honda_Fit,0
275,Jeep_Scrambler,1
252,Mazda_929,0
117,Ford_TransitConnectVanFwd,1
20,Ford_F1505.0L4WdGvwr>7599Lbs,1
285,Mercedes-Benz_560Sec,1
50,Mazda_Rx-8,0
190,Mercedes-Benz_190D2.2/190E2.3,0
228,Suzuki_SidekickSoft-Top4Wd,0
218,Mercedes-Benz_AmgC434MaticCoupe,0
134,Audi_80/90,1
42,Ford_E150WagonFfv,1
138,Jeep_Compass2Wd,1
249,Jeep_Renegade2Wd,1
4,BMW_Z43.0I,1
54,BMW_750Series,0
214,BMW_M235I,0
97,Chevrolet_Express35002WdPassenger,0
28,Jeep_NewWranglerUnlimited4Wd,0
170,Volkswagen_TiguanS,1
128,Chevrolet_G10/20SportVan2Wd,1
88,Honda_PrologueAwdTouring,0
76,Mercedes-Benz_Gle450AmgCoupe,1
81,Hyundai_KonaN,0
248,Nissan_AltraEv,0
214,BMW_X5Xdrive35D,1
86,Porsche_Turbo4911Turbo,0
300,BMW_Z4Sdrive30I,1
7,Audi_Q5Hybrid,1
98,Porsche_911Gt3,0
163,Subaru_CrosstrekHybridAwd,1
102,Nissan_StanzaWagon2Wd,0
245,Tesla_ModelSAwd-100D,0
155,Suzuki_Xl7Awd,0
104,Volvo_940SeWagon,1
197,Volkswagen_JettaGli16V,0
207,Mercedes-Benz_260E,0
240,Honda_Odyssey,1
230,Audi_Sq8SportbackE-Tron(20InchWheels),0
273,Volkswagen_Cabrio,0
230,Lexus_Es350,1
218,Mercedes-Benz_AmgGt534MaticPlus,0
200,Fiat_500,1
289,Mercedes-Benz_190D2.2/190E2.3,0
201,Toyota_HighlanderHybrid4Wd,0
190,Audi_90Quattro20V,0
28,Chevrolet_CavalierDual-Fuel,0
49,Porsche_Taycan4SCrossTurismo,1
210,BMW_335Xi,0
175,Chevrolet_ColoradoCabChassis2Wd,0
122,BMW_440IXdriveCoupe,0
261,Porsche_Turbo4911Cab,0
111,Volkswagen_Id.4S,0
31,Peugeot_405StationWagon,0
192,Ford_F250Pickup2Wd,1
272,Volvo_S80/S80Executive,0
169,Jaguar_Vdp4.2Litre,1
282,Chevrolet_SilveradoCabChassis4Wd,0
89,Jeep_GrandCherokeeL2Wd,0
94,Jaguar_Xj12,1
212,Ford_FocusStFwd,0
129,Toyota_PriusEco,0
164,Mercedes-Benz_Gle450AmgCoupe,1
141,Mercedes-Benz_Cle4504Matic(Convertible),0
180,Lexus_Ls500Awd,1
52,Lexus_Rx3004Wd,0
288,Lexus_Is350/Is350C,0
47,Mazda_323/323Protege,0
3,Mazda_Rx-8,0
205,Suzuki_Forenza,0
136,Volkswagen_Gli,0
118,BMW_M4ConvertibleCompetition,0
293,Mercedes-Benz_AmgGtRRoadster,1
210,Porsche_911GtsCabriolet,0
282,Toyota_PriusPrime,1
167,Ford_E150WagonFfv,1
179,Porsche_Panamera4SE-HybridSt,0
46,Mazda_B3000Ffv2Wd,0
229,Mazda_B2500,1
147,BMW_X5Xdrive48I,0
31,Mercedes-Benz_AmgS65,0
15,Hyundai_Ioniq6LongRangeRwd(18InchWheels),0
6,Kia_Ev9LongRangeAwdGt-Line,1
237,Porsche_911Gt2,0
27,BMW_AlpinaB6XdriveGranCoupe,0
108,Nissan_AriyaPlatPlusE-4Orce87Kwh20,1
254,Volkswagen_Gti,0
257,BMW_335IConvertible,0
166,BMW_650IXdriveConvertible,0
35,Hyundai_Nexo,0
278,BMW_540I,0
17,Chevrolet_SprintPlus,0
15,Ford_ExplorerAwdFfv,1
100,Kia_SorentoHybrid,0
127,Volvo_960Wagon,1
78,Chevrolet_Astro2Wd(Cargo),1
15,Land Rover_RangeRoverP360Mhev,0
230,Audi_R8,1
76,Lexus_Is350C,0
252,Kia_OptimaHybrid,0
36,Toyota_CamryHybrid,0
38,Jaguar_Xk8,1
116,Chevrolet_Nova,1
176,Mercedes-Benz_E4304Matic,1
30,Jaguar_E-PaceMhev,0
201,Toyota_86,0
206,BMW_M4ConvertibleCompetition,0
130,Hyundai_SonataHybrid,0
7,Jeep_Scrambler,1
217,Ford_C-MaxHybridFwd,1
55,Porsche_911SportClassic,1
128,Kia_Sorento4Wd,1
38,Ford_MustangHoConvertible,0
48,BMW_M240IXdriveCoupe,0
26,Volvo_V90CcAwd,1
79,Mercedes-Benz_AmgS634MaticConvertible,0
263,Land Rover_RangeRoverVelarP340Mhev,0
61,Mercedes-Benz_Cle4504Matic(Coupe),1
123,Kia_RioEco,0
132,Jeep_Compass4Wd,0
234,BMW_I7Xdrive60Sedan(19InchWheels),0
128,Dacia_StationWagon,0
227,Jaguar_XeP250Awd,1
53,Mitsubishi_EclipseCross4Wd,1
160,Ford_MustangMach-ERwd,0
9,Mercedes-Benz_E5004Matic,0
208,BMW_735I,1
81,Jaguar_I-PaceEv400,0
125,Hyundai_SantaFeAwdXrt,0
251,Land Rover_RangeRover,0
178,Jaguar_I-PaceEv400(22InchTires),0
176,Mercedes-Benz_Cl600,0
192,Land Rover_Defender130Outbound,0
135,Land Rover_RangeRoverCountyClassic,0
40,Jeep_Cherokee4WdActiveDriveIi,0
129,BMW_535DXdrive,0
40,Ford_F150Pickup4WdFfv,0
90,Audi_Allroad,0
104,Nissan_AxxessAwd,0
105,Peugeot_405SportsWagon,0
244,Subaru_LegacyAwd,1
37,Volkswagen_Id.4Pro,0
120,Kia_Ev6AwdGt,1
250,BMW_X3M,0
107,Mercedes-Benz_AmgGlc634MaticCoupe,1
134,Mitsubishi_Nativa2Wd,1
243,Chevrolet_ImpalaLimited,0
92,Nissan_SentraSr,0
175,Jeep_Commander2Wd,0
7,Audi_100,0
32,Ford_Mustang,0
79,Audi_R8SpyderQuattro,0
300,Nissan_PulsarNx,1
156,Lexus_Rc300,1
74,Chevrolet_Caprice/Impala,0
240,BMW_M5CompetitionSedan,0
17,Volvo_S90Awd,0
51,Suzuki_SidekickSport2Wd,1
73,Audi_A3CabrioletQuattro,0
25,Toyota_AvalonXle,0
110,Jeep_NewCompass2Wd,0
113,Suzuki_Sidekick2Door2Wd,0
235,Porsche_MacanGts,1
292,Lexus_Rz300E(20InchWheels),1
66,BMW_440IXdriveGranCoupe,0
209,Volvo_Xc90T8AwdRechargeExt.Range,1
256,Chevrolet_CitationIi,0
60,Mercedes-Benz_AmgGlc634Matic,0
250,Kia_Sedona,1
39,Suzuki_SwiftGa,1
74,Land Rover_RangeRoverSportSvrMhev,1
208,Ford_Gt2Wd,1
243,Mercedes-Benz_Cle4504Matic(Coupe),1
37,Mercedes-Benz_AmgGtCCoupe,1
123,Suzuki_SamuraiHardtop,0
19,Lexus_Is250C,0
65,Hyundai_KonaElectricLongRange,0
180,Ford_F1505.0L4WdFfvGvwr>7599Lbs,0
215,Nissan_SentraWagon4Wd,1
199,Mercedes-Benz_Ml350,1
124,Mazda_Cx-52Wd,0
46,Honda_Crosstour2Wd,1
8,Honda_Element4Wd,1
270,Subaru_Wagon4Wd,0
293,BMW_I3WithRangeExtender,0
172,Audi_R8,1
230,Volvo_760Gle,0
173,BMW_X2Xdrive28I,1
176,Toyota_HighlanderHybridAwdLePlus,0
13,Chevrolet_AstroAwd(Cargo)Conversion,1
148,Hyundai_Azera,1
99,Hyundai_IoniqElectric,0
285,Chevrolet_Silverado2500Hd2WdCng,0
66,BMW_640IXdriveConvertible,0
140,Toyota_Rav4Awd,0
196,Land Rover_Defender90Mhev,1
134,BMW_ActivehybridX6,1
39,Ford_Escort,0
148,Mitsubishi_Montero4Wd,0
265,BMW_I3Bev(94Amp-HourBattery),0
279,Tesla_ModelS(40Kw-HrBatteryPack),0
47,Chevrolet_BoltEuv,0
266,Mercedes-Benz_Slk32Amg,0
147,Mercedes-Benz_Cls4504Matic,0
20,BMW_I5Edrive40Sedan(20InchWheels),1
5,Chevrolet_Van1500AwdConversionCargo,1
275,Mazda_B2000/B2200Pickup2Wd,0
51,Audi_Q3S-LineQuattro,0
257,Mercedes-Benz_C350E,0
47,Audi_Q450E-TronQuattro,0
138,Ford_ShelbyGt500Mustang,1
161,Audi_R82Wd,0
172,Audi_V8,0
294,Mazda_626/Mx-6,0
286,Suzuki_GrandVitara4Door4Wd,1
57,Toyota_SiennaHybridAwd,0
104,Hyundai_ElantraHybridBlue,1
35,Mercedes-Benz_S65Amg,0
241,Audi_E-TronQuattro,0
157,Mercedes-Benz_AmgSl65,0
92,Land Rover_RangeRoverEvoque,0
151,Lexus_Nx250,1
50,Audi_Rs6,1
125,Ford_ExpeditionMax2Wd,0
219,BMW_M760IXdriveSedan,0
70,Ford_ExpeditionEl4Wd,1
123,BMW_IxM60(22InchWheels),0
196,Volvo_V60Fwd,0
146,Lexus_Rc300,1
69,Porsche_TaycanPerfBatteryPlus,0
187,Toyota_TercelWagon4Wd,0
123,Volvo_760,0
8,Kia_Niro,0
183,Porsche_CayenneTurboS,0
230,Volkswagen_AtlasCrossSport4Motion,0
56,Honda_Crosstour4Wd,1
273,BMW_X5Xdrive48I,1
74,Hyundai_TucsonAwd,0
249,Mitsubishi_MirageG4,0
95,Dacia_Coupe,1
85,Mercedes-Benz_Sl500,1
277,Porsche_Panamera4SE-HybridExecutive,0
9,Ford_EscortFs,0
231,Chevrolet_C10Pickup2Wd,0
198,Land Rover_RangeRoverEvoqueConvertible,0
7,Mercedes-Benz_C55Amg,0
234,Ford_Ltd,0
99,Nissan_370ZRoadster,0
46,Toyota_TercelWagon4Wd,0
297,Jeep_Renegade2Wd,1
123,Hyundai_Elantra,0
116,Kia_TellurideFwd,0
134,BMW_IxXdrive50(22InchWheels),0
156,Mercedes-Benz_AmgGlc634MaticPlus,0
251,Volvo_Coupe,1
101,Kia_Optima,0
115,Audi_Q4Sportback50E-TronQuattro,0
286,Porsche_718SpyderRs,0
225,BMW_328CiConvertible,0
192,Volkswagen_NewGti,0
44,Ford_E350WagonFfv,1
158,Audi_S8Quattro,0
181,Ford_MustangMach-EGt,0
69,Ford_AerostarVanAwd,0
191,BMW_AlpinaB7SwbXdrive,0
29,Land Rover_RangeRoverEvoque,1
149,Mercedes-Benz_Ml3504Matic,0
130,Chevrolet_S10UtilityBody2Wd,0
124,Nissan_350ZRoadster,1
252,Nissan_AriyaEvoPlus/EmpPlus/PrmFwd87Kwh,0
109,BMW_X4M40I,0
230,Subaru_Loyale4WdTurbo,0
135,BMW_550Gt,1
30,Ford_ExplorerUspsElectric,0
130,Land Rover_Freelander,1
185,Toyota_Cressida,1
112,Lexus_Lc500H,1
53,Mercedes-Benz_G63Amg,0
44,Ford_F150RaptorR4Wd,0
282,Mercedes-Benz_S55Amg,0
227,Lexus_Ls500,0
243,Ford_Escape2Wd,0
134,Porsche_911CarreraS,0
253,Suzuki_Sidekick2Wd,0
50,Tesla_Model3Rwd,0
285,Subaru_ImprezaWagon,0
288,Lexus_Gs200TFSport,0
204,Mercedes-Benz_500Sel5.0L,1
114,Mitsubishi_MirageWagon,1
15,Porsche_911,0
93,Mazda_B30004Wd,1
246,Volvo_V60Fwd,1
268,BMW_328ICoupeXdrive,1
30,Nissan_AltimaSr,1
12,Toyota_TercelWagon4Wd,1
156,Mercedes-Benz_Slk55Amg,0
253,Subaru_ImprezaSport5-Door,0
135,Chevrolet_Silverado1500Awd,0
101,Jaguar_Xj-Sc,1
196,Mercedes-Benz_560Sl,0
103,Subaru_XvCrosstrekAwd,0
180,Ford_CourierPickup2Wd,0
181,Subaru_OutbackWildernessAwd,1
21,Ford_F150Pickup2WdHev,0
263,Suzuki_Swift,1
34,Lexus_Rx400H4Wd,1
190,Porsche_911Carrera4Targa,1
75,BMW_635Csi,0
132,Porsche_918Spyder,0
56,Toyota_FjCruiser4Wd,0
231,Fiat_500,1
117,Audi_RsQ8,1
246,Hyundai_SantaFeSportAwd,1
161,Toyota_Tacoma4WdDoubleCabOff-Road,0
165,Chevrolet_TrackerZr24Wd,0
29,Jaguar_Xj-S,1
65,BMW_735I,0
99,Toyota_Bz4XLimited,0
248,Volkswagen_BeetleDune,1
260,Porsche_Turbo4911TurboCabS,0
161,Chevrolet_SonicRs,0
33,Porsche_911Targa4S,0
290,BMW_335ICoupe,0
54,BMW_228IConvertible,1
124,Nissan_Pathfinder2Wd,0
9,Mercedes-Benz_Eqe350Plus,0
120,Ford_RangerPickupCabChassis2Wd,1
143,Hyundai_SantaFeSportAwd,1
69,Chevrolet_Metro,0
83,Mercedes-Benz_E400,1
145,Chevrolet_K2500Pickup4Wd,1
250,Mitsubishi_Truck2Wd,0
245,Suzuki_Swift,1
81,Toyota_Tacoma4WdTrdPro,1
167,Toyota_GrandHighlanderAwdLe/Xle,0
189,Subaru_WrxStiTypeRa,0
45,BMW_X4MCompetition,0
25,Nissan_SentraWagon,0
183,Audi_Q5,0
47,BMW_428IXdriveCoupe,1
212,Mercedes-Benz_AmgGtS,1
190,Mazda_35-Door4Wd,0
203,Volvo_S90T8AwdRechargeExt.Range,1
243,Mercedes-Benz_AmgSl63,0
16,Kia_SeltosFwd,0
55,Subaru_Brz,0
179,Kia_TellurideFwd,0
267,Porsche_Turbo4911Cab,0
206,Subaru_Sedan/3Door,0
204,Mercedes-Benz_Gle350,0
152,Hyundai_SantaFeSportAwd,1
290,Jaguar_Xj6L,0
266,Chevrolet_Express1500Awd,0
283,Mercedes-Benz_Clk350,0
26,Lexus_Nx350Awd,0
294,Porsche_Carrera4Targa,0
219,BMW_I5Edrive40Sedan(20InchWheels),1
300,Nissan_AltimaSl/Sr,0
136,Jaguar_Xe,0
89,Land Rover_RangeRoverEvoque,1
230,Volvo_NewC70Convertible,0
59,Jaguar_E-PaceMhev,1
226,Mercedes-Benz_AmgSl65,0
249,Ford_EscortWagon,0
15,Ford_FusionFwd,0
14,Honda_PassportFwd,0
69,Toyota_PriusPlug-InHybrid,0
250,Ford_F150Dual-Fuel2Wd(Cng),0
203,Toyota_Tacoma4WdMt,0
19,Jaguar_XjFfv,1
125,Mercedes-Benz_S5504Matic,1
120,Land Rover_RangeRoverSportFfv,0
90,Jeep_Renegade2Wd,1
210,Ford_TransitT150WagonFfv,0
253,Mercedes-Benz_G63Amg,1
90,Renault_AllianceConvertible,0
35,Suzuki_GrandVitara4Door4Wd,1
213,BMW_AlpinaB7,0
5,Toyota_Rav4LimitedAwd/SeAwd,0
241,Ford_TransitConnectVan,1
77,Toyota_4Runner2Wd,0
117,Mercedes-Benz_Gle450AmgCoupe,1
158,Jeep_GrandCherokee4Wd,1
2,Kia_SorentoFwd,0
67,Porsche_Taycan4CrossTurismo,0
113,BMW_328I,0
184,Ford_ExplorerUsps4Wd,0
221,BMW_X5M60IXdrive,0
158,Volvo_940,0
264,Subaru_Brat4Wd,0
84,Honda_PilotAwdTouring/Elite/Black,1
22,Kia_SportageHybridAwd,1
80,Ford_TransitConnectVan,1
71,Ford_Expedition2WdFfv,1
69,Toyota_TercelWagon2Wd,0
82,Mercedes-Benz_300Sel,0
224,BMW_550IXdrive,0
85,Fiat_500,1
